1211201851	西藏银币十两	0.jpg	1.jpg	XF	45	1950
1211511675	袁世凯像贰角	65530.jpg	65531.jpg	AU	55	1914
1211511677	袁世凯像贰角	65532.jpg	65533.jpg	AU	55	1914
1211511679	袁世凯像贰角	65534.jpg	65535.jpg	AU	55	1914
1211511681	袁世凯像贰角	65536.jpg	65537.jpg	AU	55	1914
1211511697	袁世凯像贰角	65538.jpg	65539.jpg	AU	55	1916
1211511699	袁世凯像贰角	65540.jpg	65541.jpg	AU	55	1916
1211511701	袁世凯像贰角	65542.jpg	65543.jpg	AU	55	1916
1211511717	袁世凯像贰角	65544.jpg	65545.jpg	AU	55	1916
1211511723	孙中山像壹圆	65546.jpg	65547.jpg	AU	55	1934
1211511725	广西省造贰毫	65548.jpg	65549.jpg	AU	55	1927
1211511777	广东省造二角	65550.jpg	65551.jpg	AU	55	1890
1211511779	广东省造二角	65552.jpg	65553.jpg	AU	55	1890
1211511781	广东省造二角	65554.jpg	65555.jpg	AU	55	1890
1211511783	广东省造二角	65556.jpg	65557.jpg	AU	55	1890
1211511785	广东省造二角	65558.jpg	65559.jpg	AU	55	1890
1211511789	广东省造二角	65561.jpg	65562.jpg	AU	55	1909
1211511791	广东省造二角	65563.jpg	65564.jpg	AU	55	1909
1211511793	广东省造二角	65565.jpg	65566.jpg	AU	55	1909
1211511797	广东省造二角	65568.jpg	65569.jpg	AU	55	1909
1211511799	广东省造二角	65570.jpg	65571.jpg	AU	55	1909
1211511801	广东省造二角	65572.jpg	65573.jpg	AU	58	1909
1211511803	广东省造二角	65574.jpg	65575.jpg	AU	58	1909
1211511805	广东省造二角	65576.jpg	65577.jpg	AU	58	1909
1211511807	广东省造二角	65578.jpg	65579.jpg	AU	58	1909
1211511809	广东省造二角	65580.jpg	65581.jpg	AU	58	1909
1211511811	广东省造二角	65582.jpg	65583.jpg	AU	58	1890
1211511813	广东省造二角	65584.jpg	65585.jpg	AU	58	1890
1211511815	广东省造二角	65586.jpg	65587.jpg	AU	58	1890
1211511817	广东省造二角	65588.jpg	65589.jpg	AU	58	1890
1211511819	广东省造二角	65590.jpg	65591.jpg	AU	58	1890
1211511821	广东省造二角	65592.jpg	65593.jpg	AU	58	1890
1211511823	广东省造二角	65594.jpg	65595.jpg	AU	58	1890
1211511847	云南省造半圆	65596.jpg	65597.jpg	AU	55	1911
1211511883	西藏章嘎嘎布	65598.jpg	65599.jpg	AU	58	1912-30
1211511889	西藏久松西竹	65600.jpg	65601.jpg	AU	58	1792
1211511893	袁世凯像壹圆	65602.jpg	65603.jpg	AU	55	1914
1211511901	云南省造一圆	65604.jpg	65605.jpg	AU	55	1908
1211511937	袁世凯像壹圆	65606.jpg	65607.jpg	AU	58	1914
1211511941	袁世凯像壹圆	65608.jpg	65609.jpg	AU	58	1920
1211511963	袁世凯像壹圆	65610.jpg	65611.jpg	AU	55	1914
1211511995	袁世凯像壹圆	65612.jpg	65613.jpg	AU	58	1920
1211610163	云南省造半圆	65614.jpg	65615.jpg	AU	55	1932
1211610485	袁世凯像壹圆	65616.jpg	65617.jpg	AU	58	1914
1211610527	开国纪念壹圆	65618.jpg	65619.jpg	AU	58	1927
1211610845	云南省造半圆	65620.jpg	65621.jpg	AU	58	1911
1211610847	云南省造半圆	65622.jpg	65623.jpg	AU	58	1911
1211610849	云南省造半圆	65624.jpg	65625.jpg	AU	58	1911
1211611211	袁世凯像壹圆	65627.jpg	65628.jpg	AU	55	1921
1211611263	袁世凯像贰角	65629.jpg	65630.jpg	AU	58	1916
1211611265	袁世凯像贰角	65631.jpg	65632.jpg	AU	58	1916
1211611267	袁世凯像贰角	65633.jpg	65634.jpg	AU	58	1916
1211611269	袁世凯像贰角	65635.jpg	65636.jpg	AU	58	1916
1211611271	袁世凯像贰角	65637.jpg	65638.jpg	AU	58	1916
1211611273	袁世凯像贰角	65639.jpg	65640.jpg	AU	58	1916
1211611275	袁世凯像贰角	65641.jpg	65642.jpg	AU	55	1916
1211611277	袁世凯像贰角	65643.jpg	65644.jpg	AU	55	1916
1211611279	袁世凯像贰角	65645.jpg	65646.jpg	AU	55	1916
1211611281	袁世凯像贰角	65647.jpg	65648.jpg	AU	55	1916
1211611283	袁世凯像贰角	65649.jpg	65650.jpg	AU	55	1916
1211611285	袁世凯像贰角	65651.jpg	65652.jpg	AU	55	1916
1211611287	袁世凯像贰角	65653.jpg	65654.jpg	AU	55	1916
1211611289	袁世凯像贰角	65655.jpg	65656.jpg	AU	55	1916
1211611291	袁世凯像贰角	65657.jpg	65658.jpg	AU	55	1916
1211611439	袁世凯像壹圆	65659.jpg	65660.jpg	AU	58	1919
1211611809	孙中山像壹圆	65661.jpg	65662.jpg	AU	55	1934
1211611811	孙中山像壹圆	65663.jpg	65664.jpg	AU	58	1934
1211611831	袁世凯像壹圆	65665.jpg	65666.jpg	AU	58	1914
1211611833	袁世凯像壹圆	65667.jpg	65668.jpg	AU	58	1914
1211611883	云南省造半圆	65669.jpg	65670.jpg	AU	55	1909
1211611887	云南省造半圆	65671.jpg	65672.jpg	AU	58	1932
1211611963	云南省造半圆	65673.jpg	65674.jpg	AU	55	1911
1211611965	云南省造贰角	65675.jpg	65676.jpg	AU	55	1932
1211611967	云南省造贰角	65677.jpg	65678.jpg	AU	55	1932
1211611969	云南省造贰角	65679.jpg	65680.jpg	AU	55	1932
1211611975	云南省造贰角	65683.jpg	65684.jpg	AU	55	1932
1211710041	孙中山像贰毫	65685.jpg	65686.jpg	AU	58	1929
1211710043	孙中山像贰毫	65687.jpg	65688.jpg	AU	58	1929
1211710045	孙中山像贰毫	65689.jpg	65690.jpg	AU	58	1929
1211710047	孙中山像贰毫	65691.jpg	65692.jpg	AU	58	1929
1211710053	孙中山像贰毫	65693.jpg	65694.jpg	AU	55	1929
1211710385	云南省造半圆	65695.jpg	65696.jpg	AU	58	1911
1211710387	云南省造半圆	65697.jpg	65698.jpg	AU	58	1911
1211710445	广东省造贰毫	65699.jpg	65700.jpg	AU	55	1921
1211710451	广东省造贰毫	65701.jpg	65702.jpg	AU	55	1921
1211710453	广东省造贰毫	65703.jpg	65704.jpg	AU	58	1921
1211710455	广东省造贰毫	65705.jpg	65706.jpg	AU	58	1921
1211710493	广东省造贰毫	65707.jpg	65708.jpg	AU	58	1920
1211710495	广东省造贰毫	65709.jpg	65710.jpg	AU	58	1920
1211710497	广东省造贰毫	65711.jpg	65712.jpg	AU	58	1920
1211710525	广东省造贰毫	65713.jpg	65714.jpg	AU	55	1919
1211710607	开国纪念壹圆	65715.jpg	65716.jpg	AU	58	1927
1211710645	开国纪念壹圆	65717.jpg	65718.jpg	AU	55	1927
1211710655	开国纪念壹圆	65719.jpg	65720.jpg	AU	58	1927
1211710769	云南省造半圆	65721.jpg	65722.jpg	AU	58	1911
1211710813	开国纪念壹圆	65723.jpg	65724.jpg	AU	55	1927
1211710963	孙中山像壹圆	65725.jpg	65726.jpg	AU	55	1934
1211711029	袁世凯像壹圆	65727.jpg	65728.jpg	AU	58	1921
1211711127	袁世凯像壹圆	65729.jpg	65730.jpg	AU	58	1914
1211711129	孙中山像壹圆	65731.jpg	65732.jpg	AU	58	1934
1211711131	袁世凯像壹圆	65733.jpg	65734.jpg	AU	55	1914
1211711133	袁世凯像壹圆	65735.jpg	65736.jpg	AU	55	1914
1211711149	孙中山像壹圆	65737.jpg	65738.jpg	AU	55	1933
1211711153	孙中山像壹圆	65739.jpg	65740.jpg	AU	58	1933
1211711179	云南省造半圆	65741.jpg	65742.jpg	AU	58	1911
1211711181	云南省造半圆	65743.jpg	65744.jpg	AU	58	1911
1211711183	云南省造半圆	65745.jpg	65746.jpg	AU	58	1911
1211711185	云南省造半圆	65747.jpg	65748.jpg	AU	55	1911
1211711187	云南省造半圆	65749.jpg	65750.jpg	AU	55	1911
1211711203	云南省造半圆	65751.jpg	65752.jpg	AU	58	1911
1211711211	云南省造半圆	65753.jpg	65754.jpg	AU	55	1911
1211711213	云南省造半圆	65755.jpg	65756.jpg	AU	55	1911
1211711219	云南省造半圆	65757.jpg	65758.jpg	AU	55	1911
1211711221	云南省造半圆	65759.jpg	65760.jpg	AU	55	1911
1211711223	云南省造半圆	65761.jpg	65762.jpg	AU	55	1911
1211711225	云南省造半圆	65763.jpg	65764.jpg	AU	55	1911
1211711227	云南省造半圆	65765.jpg	65766.jpg	AU	55	1911
1211711229	云南省造半圆	65767.jpg	65768.jpg	AU	55	1911
1211711235	云南省造半圆	65769.jpg	65770.jpg	AU	58	1911
1211711237	云南省造半圆	65771.jpg	65772.jpg	AU	55	1911
1211711247	孙中山像贰毫	65773.jpg	65774.jpg	AU	58	1929
1211711249	孙中山像贰毫	65775.jpg	65776.jpg	AU	58	1929
1211711251	孙中山像贰毫	65777.jpg	65778.jpg	AU	55	1929
1211711325	西藏银币一两五钱	65779.jpg	65780.jpg	AU	55	1937
1211711331	广东省造二角	65781.jpg	65782.jpg	AU	55	1909
1211711333	广东省造二角	65783.jpg	65784.jpg	AU	55	1909
1211711335	广东省造二角	65785.jpg	65786.jpg	AU	55	1909
1211711339	广东省造二角	65788.jpg	65789.jpg	AU	58	1909
1211711365	孙中山像壹毫	65790.jpg	65791.jpg	AU	58	1929
1211711367	广东省造壹毫	65792.jpg	65793.jpg	AU	58	1913
1211711369	广东省造壹毫	65794.jpg	65795.jpg	AU	58	1913
1211711371	广东省造壹毫	65796.jpg	65797.jpg	AU	58	1913
1211711373	广东省造壹毫	65798.jpg	65799.jpg	AU	58	1913
1211711375	广东省造壹毫	65800.jpg	65801.jpg	AU	58	1913
1211711395	袁世凯像壹圆	65802.jpg	65803.jpg	AU	55	1914
1211711417	袁世凯像壹圆	65804.jpg	65805.jpg	AU	55	1914
1211711425	四川银币壹圆	65806.jpg	65807.jpg	AU	58	1912
1211711427	四川银币壹圆	65808.jpg	65809.jpg	AU	58	1912
1211711429	四川银币壹圆	65810.jpg	65811.jpg	AU	58	1912
1211711431	四川银币壹圆	65812.jpg	65813.jpg	AU	55	1912
1211711433	四川银币壹圆	65814.jpg	65815.jpg	AU	55	1912
1211711445	四川银币壹圆	65816.jpg	65817.jpg	AU	55	1912
1211711549	北洋局造一圆	65818.jpg	65819.jpg	AU	55	1908
1211711699	西藏章嘎嘎布	65820.jpg	65821.jpg	AU	55	1912-30
1211711701	西藏章嘎嘎布	65822.jpg	65823.jpg	AU	55	1912-30
1211711743	孙中山像壹圆	65824.jpg	65825.jpg	AU	58	1933
1211711801	孙中山像壹圆	65826.jpg	65827.jpg	AU	58	1934
1211711833	袁世凯像壹圆	65828.jpg	65829.jpg	AU	55	1921
1211711867	大清银币壹圆	65830.jpg	65831.jpg	AU	55	1911
1211711891	大清银币壹圆	65832.jpg	65833.jpg	AU	58	1911
1211711993	袁世凯像壹圆	65834.jpg	65835.jpg	AU	55	1914
1211711995	袁世凯像壹圆	65836.jpg	65837.jpg	AU	55	1914
1211711997	袁世凯像壹圆	65838.jpg	65839.jpg	AU	55	1914
1211810011	广西省造贰毫	65840.jpg	65841.jpg	AU	58	1927
1211810015	广西省造贰毫	65842.jpg	65843.jpg	AU	55	1926
1211810019	东三省造二角	65844.jpg	65845.jpg	AU	55	1907
1211810027	广东省造壹毫	65846.jpg	65847.jpg	AU	55	1913
1211810039	袁世凯像壹圆	65848.jpg	65849.jpg	AU	55	1914
1211810041	袁世凯像壹圆	65850.jpg	65851.jpg	AU	55	1914
1211810043	袁世凯像壹圆	65852.jpg	65853.jpg	AU	55	1914
1211810045	袁世凯像壹圆	65854.jpg	65855.jpg	AU	55	1914
1211810047	袁世凯像壹圆	65856.jpg	65857.jpg	AU	55	1914
1211810049	袁世凯像壹圆	65858.jpg	65859.jpg	AU	55	1914
1211810051	袁世凯像壹圆	65860.jpg	65861.jpg	AU	55	1914
1211810053	袁世凯像壹圆	65862.jpg	65863.jpg	AU	55	1914
1211810055	袁世凯像壹圆	65864.jpg	65865.jpg	AU	55	1914
1211810057	袁世凯像壹圆	65866.jpg	65867.jpg	AU	55	1914
1211810059	袁世凯像壹圆	65868.jpg	65869.jpg	AU	55	1914
1211810063	袁世凯像壹圆	65870.jpg	65871.jpg	AU	55	1914
1211810065	袁世凯像壹圆	65872.jpg	65873.jpg	AU	55	1914
1211810067	袁世凯像壹圆	65874.jpg	65875.jpg	AU	55	1921
1211810079	袁世凯像壹圆	65876.jpg	65877.jpg	AU	55	1921
1211810081	袁世凯像壹圆	65878.jpg	65879.jpg	AU	55	1921
1211810083	袁世凯像壹圆	65880.jpg	65881.jpg	AU	55	1920
1211810085	袁世凯像壹圆	65882.jpg	65883.jpg	AU	55	1920
1211810089	袁世凯像壹圆	65884.jpg	65885.jpg	AU	55	1921
1211810099	袁世凯像壹圆	65886.jpg	65887.jpg	AU	58	1914
1211810101	袁世凯像壹圆	65888.jpg	65889.jpg	AU	58	1914
1211810103	袁世凯像壹圆	65890.jpg	65891.jpg	AU	58	1914
1211810105	袁世凯像壹圆	65892.jpg	65893.jpg	AU	58	1914
1211810107	袁世凯像壹圆	65894.jpg	65895.jpg	AU	58	1914
1211810109	袁世凯像壹圆	65896.jpg	65897.jpg	AU	58	1914
1211810111	袁世凯像壹圆	65898.jpg	65899.jpg	AU	58	1914
1211810113	袁世凯像壹圆	65900.jpg	65901.jpg	AU	58	1914
1211810115	袁世凯像壹圆	65902.jpg	65903.jpg	AU	58	1914
1211810117	袁世凯像壹圆	65904.jpg	65905.jpg	AU	58	1914
1211810119	袁世凯像壹圆	65906.jpg	65907.jpg	AU	58	1914
1211810121	袁世凯像壹圆	65908.jpg	65909.jpg	AU	58	1921
1211810125	袁世凯像壹圆	65910.jpg	65911.jpg	AU	58	1921
1211810127	袁世凯像壹圆	65912.jpg	65913.jpg	AU	58	1921
1211810129	袁世凯像壹圆	65914.jpg	65915.jpg	AU	58	1921
1211810131	孙中山像壹圆	65916.jpg	65917.jpg	AU	58	1934
1211810133	孙中山像壹圆	65918.jpg	65919.jpg	AU	55	1934
1211810137	袁世凯像壹圆	65920.jpg	65921.jpg	AU	55	1914
1211810141	袁世凯像壹圆	65922.jpg	65923.jpg	AU	55	1914
1211810143	袁世凯像壹圆	65924.jpg	65925.jpg	AU	55	1914
1211810145	袁世凯像壹圆	65926.jpg	65927.jpg	AU	58	1914
1211810147	袁世凯像壹圆	65928.jpg	65929.jpg	AU	55	1914
1211810149	袁世凯像壹圆	65930.jpg	65931.jpg	AU	55	1921
1211810151	袁世凯像壹圆	65932.jpg	65933.jpg	AU	58	1921
1211810153	袁世凯像壹圆	65934.jpg	65935.jpg	AU	58	1921
1211810155	袁世凯像壹圆	65936.jpg	65937.jpg	AU	55	1920
1211810171	袁世凯像壹圆	65938.jpg	65939.jpg	AU	58	1914
1211810173	袁世凯像壹圆	65940.jpg	65941.jpg	AU	58	1921
1211810179	孙中山像壹圆	65942.jpg	65943.jpg	AU	58	1934
1211810181	孙中山像壹圆	65944.jpg	65945.jpg	MS	60	1934
1211810195	开国纪念壹圆	65946.jpg	65947.jpg	AU	58	1927
1211810213	开国纪念壹圆	65948.jpg	65949.jpg	AU	55	1927
1211810301	孙中山像壹圆	65950.jpg	65951.jpg	AU	58	1934
1211810307	袁世凯像壹圆	65952.jpg	65953.jpg	AU	58	1914
1211810309	袁世凯像壹圆	65954.jpg	65955.jpg	AU	58	1914
1211810311	袁世凯像壹圆	65956.jpg	65957.jpg	AU	58	1914
1211810313	袁世凯像壹圆	65958.jpg	65959.jpg	AU	58	1914
1211810315	袁世凯像壹圆	65960.jpg	65961.jpg	AU	58	1914
1211810317	袁世凯像壹圆	65962.jpg	65963.jpg	AU	58	1914
1211810319	袁世凯像壹圆	65964.jpg	65965.jpg	AU	55	1914
1211810321	袁世凯像壹圆	65966.jpg	65967.jpg	AU	55	1914
1211810323	袁世凯像壹圆	65968.jpg	65969.jpg	AU	55	1914
1211810327	袁世凯像壹圆	65970.jpg	65971.jpg	AU	55	1914
1211810329	袁世凯像壹圆	65972.jpg	65973.jpg	AU	55	1914
1211810331	袁世凯像壹圆	65974.jpg	65975.jpg	AU	55	1914
1211810333	袁世凯像壹圆	65976.jpg	65977.jpg	AU	55	1914
1211810335	袁世凯像壹圆	65978.jpg	65979.jpg	AU	55	1914
1211810337	袁世凯像壹圆	65980.jpg	65981.jpg	AU	55	1914
1211810339	孙中山像壹圆	65982.jpg	65983.jpg	AU	55	1934
1211810343	袁世凯像壹圆	65984.jpg	65985.jpg	AU	58	1921
1211810345	袁世凯像壹圆	65986.jpg	65987.jpg	AU	55	1921
1211810347	袁世凯像壹圆	65988.jpg	65989.jpg	AU	55	1921
1211810349	袁世凯像壹圆	65990.jpg	65991.jpg	AU	55	1921
1211810351	袁世凯像壹圆	65992.jpg	65993.jpg	AU	55	1921
1211810353	袁世凯像壹圆	65994.jpg	65995.jpg	AU	55	1921
1211810355	袁世凯像壹圆	65996.jpg	65997.jpg	AU	58	1921
1211810357	袁世凯像壹圆	65998.jpg	65999.jpg	AU	55	1921
1211810361	袁世凯像壹圆	66000.jpg	66001.jpg	AU	55	1914
1211810363	袁世凯像壹圆	66002.jpg	66003.jpg	AU	55	1920
1211810391	袁世凯像壹圆	66004.jpg	66005.jpg	AU	55	1921
1211810457	袁世凯像壹圆	66006.jpg	66007.jpg	AU	58	1914
1211810475	袁世凯像壹圆	66008.jpg	66009.jpg	AU	55	1921
1211810477	袁世凯像壹圆	66010.jpg	66011.jpg	AU	55	1914
1211810479	袁世凯像壹圆	66012.jpg	66013.jpg	AU	55	1914
1211810481	袁世凯像壹圆	66014.jpg	66015.jpg	AU	55	1914
1211810483	袁世凯像壹圆	66016.jpg	66017.jpg	AU	55	1914
1211810487	袁世凯像壹圆	66018.jpg	66019.jpg	AU	55	1914
1211810489	袁世凯像壹圆	66020.jpg	66021.jpg	AU	55	1914
1211810491	袁世凯像壹圆	66022.jpg	66023.jpg	AU	55	1914
1211810493	袁世凯像壹圆	66024.jpg	66025.jpg	AU	55	1914
1211810495	袁世凯像壹圆	66026.jpg	66027.jpg	AU	55	1914
1211810499	袁世凯像壹圆	66028.jpg	66029.jpg	AU	55	1914
1211810501	袁世凯像壹圆	66030.jpg	66031.jpg	AU	55	1914
1211810503	袁世凯像壹圆	66032.jpg	66033.jpg	AU	55	1914
1211810505	袁世凯像壹圆	66034.jpg	66035.jpg	AU	55	1920
1211810507	袁世凯像壹圆	66036.jpg	66037.jpg	AU	55	1920
1211810511	袁世凯像壹圆	66038.jpg	66039.jpg	AU	55	1914
1211810513	袁世凯像壹圆	66040.jpg	66041.jpg	AU	55	1921
1211810559	袁世凯像壹圆	66042.jpg	66043.jpg	AU	55	1914
1211810561	袁世凯像壹圆	66044.jpg	66045.jpg	AU	55	1914
1211810565	袁世凯像壹圆	66046.jpg	66047.jpg	AU	55	1914
1211810567	袁世凯像壹圆	66048.jpg	66049.jpg	AU	55	1914
1211810569	袁世凯像壹圆	66050.jpg	66051.jpg	AU	55	1914
1211810571	袁世凯像壹圆	66052.jpg	66053.jpg	AU	55	1914
1211810573	袁世凯像壹圆	66054.jpg	66055.jpg	AU	55	1914
1211810575	袁世凯像壹圆	66056.jpg	66057.jpg	AU	55	1914
1211810577	袁世凯像壹圆	66058.jpg	66059.jpg	AU	55	1914
1211810579	袁世凯像壹圆	66060.jpg	66061.jpg	AU	55	1914
1211810581	袁世凯像壹圆	66062.jpg	66063.jpg	AU	55	1921
1211810583	袁世凯像壹圆	66064.jpg	66065.jpg	AU	55	1921
1211810585	孙中山像壹圆	66066.jpg	66067.jpg	AU	55	1934
1211810587	孙中山像壹圆	66068.jpg	66069.jpg	AU	55	1933
1211810589	孙中山像壹圆	66070.jpg	66071.jpg	AU	58	1934
1211810591	袁世凯像壹圆	66072.jpg	66073.jpg	AU	58	1921
1211810593	袁世凯像壹圆	66074.jpg	66075.jpg	AU	58	1914
1211810595	袁世凯像壹圆	66076.jpg	66077.jpg	AU	58	1914
1211810597	袁世凯像壹圆	66078.jpg	66079.jpg	AU	58	1914
1211810599	袁世凯像壹圆	66080.jpg	66081.jpg	AU	58	1914
1211810601	袁世凯像壹圆	66082.jpg	66083.jpg	AU	58	1914
1211810605	袁世凯像壹圆	66084.jpg	66085.jpg	AU	55	1921
1211810607	袁世凯像壹圆	66086.jpg	66087.jpg	AU	55	1921
1211810609	袁世凯像壹圆	66088.jpg	66089.jpg	AU	55	1921
1211810611	袁世凯像壹圆	66090.jpg	66091.jpg	AU	55	1921
1211810613	袁世凯像壹圆	66092.jpg	66093.jpg	AU	58	1920
1211810615	袁世凯像壹圆	66094.jpg	66095.jpg	AU	58	1920
1211810729	袁世凯像壹圆	66096.jpg	66097.jpg	AU	55	1914
1211810765	袁世凯像壹圆	66098.jpg	66099.jpg	AU	58	1914
1211810807	云南省造半圆	66100.jpg	66101.jpg	AU	55	1911
1211810813	云南省造半圆	66102.jpg	66103.jpg	AU	55	1911
1211810859	孙中山像伍角	66104.jpg	66105.jpg	AU	58	1949
1211810861	福建中华二角	66106.jpg	66107.jpg	AU	58	1923
1211810863	广东省造壹毫	66108.jpg	66109.jpg	AU	58	1913
1211810887	袁世凯像壹圆	66110.jpg	66111.jpg	AU	55	1920
1211810893	开国纪念壹圆	66112.jpg	66113.jpg	AU	55	1927
1211810897	开国纪念壹圆	66114.jpg	66115.jpg	AU	55	1927
1211810901	北洋局造一圆	66116.jpg	66117.jpg	AU	58	1908
1211810983	袁世凯像壹圆	66118.jpg	66119.jpg	AU	55	1921
1211810991	袁世凯像壹圆	66120.jpg	66121.jpg	AU	55	1914
1211810995	袁世凯像壹圆	66122.jpg	66123.jpg	AU	55	1914
1211811005	开国纪念壹圆	66124.jpg	66125.jpg	AU	55	1927
1211811009	开国纪念壹圆	66126.jpg	66127.jpg	AU	58	1927
1211811183	袁世凯像壹圆	66128.jpg	66129.jpg	AU	55	1914
1211811185	袁世凯像壹圆	66130.jpg	66131.jpg	AU	55	1914
1211811187	袁世凯像壹圆	66132.jpg	66133.jpg	AU	55	1914
1211811207	袁世凯像壹圆	66134.jpg	66135.jpg	AU	55	1921
1211811209	袁世凯像壹圆	66136.jpg	66137.jpg	AU	55	1921
1211811215	袁世凯像壹圆	66138.jpg	66139.jpg	AU	58	1914
1211811233	袁世凯像壹圆	66140.jpg	66141.jpg	AU	55	1921
1211811235	袁世凯像壹圆	66142.jpg	66143.jpg	AU	55	1914
1211811237	袁世凯像壹圆	66144.jpg	66145.jpg	AU	55	1921
1211811239	袁世凯像壹圆	66146.jpg	66147.jpg	AU	58	1921
1211811427	孙中山像壹圆	66148.jpg	66149.jpg	AU	55	1934
1211811433	袁世凯像壹圆	66150.jpg	66151.jpg	AU	58	1914
1211811487	袁世凯像壹圆	66152.jpg	66153.jpg	AU	58	1914
1211811489	袁世凯像壹圆	66154.jpg	66155.jpg	AU	58	1914
1211811493	袁世凯像壹圆	66156.jpg	66157.jpg	AU	58	1914
1211811501	袁世凯像壹圆	66158.jpg	66159.jpg	AU	58	1914
1211811503	袁世凯像壹圆	66160.jpg	66161.jpg	MS	60	1914
1211811505	袁世凯像壹圆	66162.jpg	66163.jpg	AU	55	1914
1211811611	广东省造壹毫	66164.jpg	66165.jpg	AU	55	1913
1211811615	袁世凯像壹圆	66166.jpg	66167.jpg	AU	58	1920
1211811647	袁世凯像壹圆	66168.jpg	66169.jpg	AU	55	1914
1211811653	袁世凯像壹圆	66170.jpg	66171.jpg	AU	58	1914
1211811665	袁世凯像壹圆	66172.jpg	66173.jpg	AU	55	1920
1211811679	开国纪念壹圆	66174.jpg	66175.jpg	MS	60	1927
1211811681	开国纪念壹圆	66176.jpg	66177.jpg	AU	58	1927
1211811683	开国纪念壹圆	66178.jpg	66179.jpg	AU	58	1927
1211811685	开国纪念壹圆	66180.jpg	66181.jpg	AU	55	1927
1211811687	开国纪念壹圆	66182.jpg	66183.jpg	AU	55	1927
1211811689	开国纪念壹圆	66184.jpg	66185.jpg	AU	55	1927
1211811697	袁世凯像壹圆	66186.jpg	66187.jpg	AU	55	1921
1211811699	袁世凯像壹圆	66188.jpg	66189.jpg	AU	55	1914
1211811705	开国纪念壹圆	66190.jpg	66191.jpg	AU	55	1927
1211811731	孙中山像壹圆	66192.jpg	66193.jpg	AU	55	1934
1211811733	孙中山像壹圆	66194.jpg	66195.jpg	AU	55	1934
1211811735	孙中山像壹圆	66196.jpg	66197.jpg	AU	55	1934
1211811737	孙中山像壹圆	66198.jpg	66199.jpg	AU	58	1934
1211811751	袁世凯像壹圆	66200.jpg	66201.jpg	AU	55	1921
1211811755	袁世凯像壹圆	66202.jpg	66203.jpg	AU	55	1921
1211811757	袁世凯像壹圆	66204.jpg	66205.jpg	AU	55	1921
1211811759	袁世凯像壹圆	66206.jpg	66207.jpg	AU	55	1921
1211811761	袁世凯像壹圆	66208.jpg	66209.jpg	AU	55	1914
1211811763	袁世凯像壹圆	66210.jpg	66211.jpg	AU	55	1914
1211811765	袁世凯像壹圆	66212.jpg	66213.jpg	AU	55	1914
1211811767	袁世凯像壹圆	66214.jpg	66215.jpg	AU	55	1914
1211811769	袁世凯像壹圆	66216.jpg	66217.jpg	AU	55	1914
1211811771	袁世凯像壹圆	66218.jpg	66219.jpg	AU	55	1914
1211811773	袁世凯像壹圆	66220.jpg	66221.jpg	AU	55	1914
1211811775	袁世凯像壹圆	66222.jpg	66223.jpg	AU	55	1914
1211811777	袁世凯像壹圆	66224.jpg	66225.jpg	AU	55	1914
1211811781	袁世凯像壹圆	66226.jpg	66227.jpg	AU	55	1921
1211811783	袁世凯像壹圆	66228.jpg	66229.jpg	AU	55	1921
1211811785	袁世凯像壹圆	66230.jpg	66231.jpg	AU	55	1921
1211811787	袁世凯像壹圆	66232.jpg	66233.jpg	AU	55	1921
1211811789	孙中山像壹圆	66234.jpg	66235.jpg	AU	58	1934
1211811791	袁世凯像壹圆	66236.jpg	66237.jpg	AU	58	1914
1211811793	袁世凯像壹圆	66238.jpg	66239.jpg	AU	58	1914
1211811795	袁世凯像壹圆	66240.jpg	66241.jpg	AU	58	1914
1211811799	袁世凯像壹圆	66242.jpg	66243.jpg	AU	58	1914
1211811801	袁世凯像壹圆	66244.jpg	66245.jpg	AU	58	1921
